,GeoName,Income,Year,GeoFips
675,"Middlesex, VA",38521,2010,51119
676,"Douglas, IL",38514,2010,17041
677,"Gray, TX",38513,2010,48179
678,"Vanderburgh, IN",38497,2010,18163
679,"Chippewa, MN",38481,2010,27023
680,"Marshall, MN",38462,2010,27089
681,"Faulk, SD",38455,2010,46049
682,"Clermont, OH",38452,2010,39025
683,"Cascade, MT",38445,2010,30013
684,"Aransas, TX",38442,2010,48007
685,"Putnam, IL",38437,2010,17155
686,"Chatham, GA",38433,2010,13051
687,"Mitchell, IA",38432,2010,19131
688,"Ulster, NY",38429,2010,36111
689,"Lake, OH",38429,2010,39085
690,"Grant, MN",38427,2010,27051
691,"Clay, NE",38421,2010,31035
692,"Bremer, IA",38419,2010,19017
693,"Baca, CO",38398,2010,08009
694,"Ada, ID",38394,2010,16001
695,"Columbia, WI",38392,2010,55021
696,"Cherokee, IA",38392,2010,19035
697,"White Pine, NV",38391,2010,32033
698,"Elk, PA",38382,2010,42047
699,"Grand Forks, ND",38364,2010,38035
700,"Strafford, NH",38354,2010,33017
701,"Morrill, NE",38353,2010,31123
702,"Brown, MN",38326,2010,27015
703,"El Paso, CO",38311,2010,08041
704,"Kimball, NE",38309,2010,31105
705,"Putnam, OH",38305,2010,39137
706,"Miami-Dade, FL",38303,2010,12086
707,"Pierce, ND",38301,2010,38069
708,"Posey, IN",38286,2010,18129
709,"Providence, RI",38283,2010,44007
710,"Sacramento, CA",38280,2010,06067
711,"Pierce, WA",38264,2010,53053
712,"Manitowoc, WI",38248,2010,55071
713,"Wichita, TX",38241,2010,48485
714,"Frontier, NE",38237,2010,31063
715,"Jefferson, MT",38233,2010,30043
716,"Dickinson, KS",38232,2010,20041
717,"Cole, MO",38231,2010,29051
718,"Riley, KS",38228,2010,20161
719,"Williamson, TX",38227,2010,48491
720,"Berks, PA",38221,2010,42011
721,"Boyd, NE",38210,2010,31015
722,"Hendricks, IN",38200,2010,18063
723,"Otoe, NE",38174,2010,31131
724,"Rush, KS",38161,2010,20165
725,"Buffalo, NE",38149,2010,31019
726,"Warren, VA",38131,2010,51187
727,"Floyd, TX",38130,2010,48153
728,"Lancaster, PA",38120,2010,42071
729,"Manatee, FL",38119,2010,12081
730,"Comanche, KS",38084,2010,20033
731,"Pocahontas, IA",38079,2010,19151
732,"Skagit, WA",38073,2010,53057
733,"Warren, IA",38071,2010,19181
734,"Knox, ME",38069,2010,23013
735,"Lawrence, SD",38065,2010,46081
736,"Wright, IA",38063,2010,19197
737,"Morgan, UT",38053,2010,49029
738,"Wood, OH",38045,2010,39173
739,"Pierce, NE",38045,2010,31139
740,"Gallatin, MT",38044,2010,30031
741,"Seward, NE",38023,2010,31159
742,"Bossier, LA",38021,2010,22015
743,"McCracken, KY",38021,2010,21145
744,"Walworth, SD",37992,2010,46129
745,"Phillips, KS",37980,2010,20147
746,"Columbia, WA",37953,2010,53013
747,"Haakon, SD",37947,2010,46055
748,"Osborne, KS",37940,2010,20141
749,"Hartley, TX",37930,2010,48205
750,"Eau Claire, WI",37930,2010,55035
751,"Racine, WI",37926,2010,55101
752,"Johnson, WY",37923,2010,56019
753,"Bartholomew, IN",37922,2010,18005
754,"Butler, IA",37912,2010,19023
755,"Cecil, MD",37898,2010,24015
756,"Champaign, IL",37882,2010,17019
757,"Mendocino, CA",37858,2010,06045
758,"Pratt, KS",37855,2010,20151
759,"Lackawanna, PA",37849,2010,42069
760,"La Crosse, WI",37836,2010,55063
761,"Charlevoix, MI",37823,2010,26029
762,"Bath, VA",37801,2010,51017
763,"Union, AR",37794,2010,05139
764,"White, IL",37754,2010,17193
765,"Sanborn, SD",37742,2010,46111
766,"Tom Green, TX",37742,2010,48451
767,"Jefferson, WA",37716,2010,53031
768,"Orange, VA",37713,2010,51137
769,"Waseca, MN",37684,2010,27161
770,"Brazoria, TX",37672,2010,48039
771,"Stephens, OK",37669,2010,40137
772,"Putnam, WV",37657,2010,54079
773,"Solano, CA",37656,2010,06095
774,"De Witt, IL",37654,2010,17039
775,"Codington, SD",37645,2010,46029
776,"Jackson, CO",37634,2010,08057
777,"Fremont, IA",37626,2010,19071
778,"Franklin, IA",37626,2010,19069
779,"Boone, MO",37622,2010,29019
780,"Jo Daviess, IL",37615,2010,17085
781,"Tazewell, IL",37592,2010,17179
782,"Kennebec, ME",37583,2010,23011
783,"Garfield, CO",37582,2010,08045
784,"Adams, PA",37567,2010,42001
785,"Osceola, IA",37566,2010,19143
786,"Harrison, WV",37561,2010,54033
787,"Washington, KS",37553,2010,20201
788,"St. Louis, MN",37551,2010,27137
789,"Johnson, IN",37548,2010,18081
790,"Lincoln, NE",37543,2010,31111
791,"Milwaukee, WI",37538,2010,55079
792,"Holt, NE",37531,2010,31089
793,"Madison, IA",37526,2010,19121
794,"Crook, WY",37516,2010,56011
795,"Washakie, WY",37507,2010,56043
796,"Harper, OK",37495,2010,40059
797,"Briscoe, TX",37490,2010,48045
798,"Larimer, CO",37474,2010,08069
799,"Boone, KY",37471,2010,21015
800,"Victoria, TX",37446,2010,48469
801,"Marathon, WI",37445,2010,55073
802,"Woodford, KY",37436,2010,21239
803,"Lyon, MN",37434,2010,27083
804,"Shawnee, KS",37423,2010,20177
805,"Saline, KS",37422,2010,20169
806,"Orange, VT",37413,2010,50017
807,"Knox, TN",37380,2010,47093
808,"Grant, OK",37373,2010,40053
809,"Saunders, NE",37371,2010,31155
810,"Clark, WA",37370,2010,53011
811,"Crosby, TX",37364,2010,48107
812,"Calumet, WI",37363,2010,55015
813,"Parmer, TX",37357,2010,48369
814,"Garfield, WA",37344,2010,53023
815,"Menard, IL",37332,2010,17129
816,"Lake of the Woods, MN",37330,2010,27077
817,"Red Willow, NE",37309,2010,31145
818,"Lynn, TX",37302,2010,48305
819,"Edmunds, SD",37292,2010,46045
820,"Grant, ND",37275,2010,38037
821,"Scurry, TX",37274,2010,48415
822,"Crawford, IL",37253,2010,17033
823,"Vilas, WI",37251,2010,55125
824,"Winnebago, WI",37240,2010,55139
825,"Aurora, SD",37234,2010,46003
826,"Hand, SD",37228,2010,46059
827,"Adams, IA",37222,2010,19003
828,"Colorado, TX",37197,2010,48089
829,"Franklin, IN",37183,2010,18047
830,"Merrick, NE",37183,2010,31121
831,"Platte, NE",37182,2010,31141
832,"Nueces, TX",37181,2010,48355
833,"Wright, MN",37179,2010,27171
834,"Harper, KS",37165,2010,20077
835,"Windham, CT",37164,2010,09015
836,"Curry, NM",37154,2010,35009
837,"Bay, FL",37148,2010,12005
838,"Buena Vista, IA",37140,2010,19021
839,"Butler, KS",37109,2010,20015
840,"Dodge, MN",37106,2010,27039
841,"Brevard, FL",37102,2010,12009
842,"Buchanan, IA",37101,2010,19019
843,"Cleveland, OK",37095,2010,40027
844,"Wilson, TN",37087,2010,47189
845,"Rankin, MS",37069,2010,28121
846,"Cameron, PA",37063,2010,42023
847,"DeKalb, GA",37060,2010,13089
848,"Burt, NE",37054,2010,31021
849,"Stewart, TN",36999,2010,47161
850,"Madison, NE",36993,2010,31119
851,"Howard, IA",36988,2010,19089
852,"Sussex, DE",36987,2010,10005
853,"Hockley, TX",36980,2010,48219
854,"Rock Island, IL",36972,2010,17161
855,"Brule, SD",36971,2010,46015
856,"Dewey, OK",36961,2010,40043
857,"Cherokee, GA",36948,2010,13057
858,"Lebanon, PA",36943,2010,42075
859,"Seminole, FL",36930,2010,12117
860,"Camden, NC",36927,2010,37029
861,"Nicollet, MN",36919,2010,27103
862,"Dubuque, IA",36918,2010,19061
863,"Andrews, TX",36910,2010,48003
864,"Teton, MT",36887,2010,30099
865,"Beaver, PA",36884,2010,42007
866,"Craven, NC",36875,2010,37049
867,"Culpeper, VA",36871,2010,51047
868,"Custer, NE",36871,2010,31041
869,"Adams, NE",36867,2010,31001
870,"Monongalia, WV",36858,2010,54061
871,"Butler, NE",36851,2010,31023
872,"Somervell, TX",36837,2010,48425
873,"Jackson, MO",36835,2010,29095
874,"Canadian, OK",36832,2010,40017
875,"Mercer, IL",36831,2010,17131
876,"Mercer, OH",36804,2010,39107
877,"Baltimore (Independent City), MD",36801,2010,24510
878,"Santa Rosa, FL",36798,2010,12113
879,"Baldwin, AL",36797,2010,01003
880,"Fond du Lac, WI",36789,2010,55039
881,"Palo Alto, IA",36783,2010,19147
882,"Taylor, TX",36783,2010,48441
883,"Madison, IL",36770,2010,17119
884,"Duval, FL",36769,2010,12031
885,"Reagan, TX",36756,2010,48383
886,"Sibley, MN",36753,2010,27143
887,"Clinton, IL",36744,2010,17027
888,"Calaveras, CA",36742,2010,06009
889,"Queens, NY",36679,2010,36081
890,"Hancock, OH",36655,2010,39063
891,"Loudon, TN",36653,2010,47105
892,"Miami, KS",36651,2010,20121
893,"Steele, MN",36650,2010,27147
894,"Gilpin, CO",36650,2010,08047
895,"Lyman, SD",36644,2010,46085
896,"Jefferson, NE",36643,2010,31095
897,"Day, SD",36628,2010,46037
898,"Faribault, MN",36624,2010,27043
899,"Smith, KS",36624,2010,20183
900,"Niobrara, WY",36619,2010,56027
901,"Mower, MN",36601,2010,27099
902,"Davie, NC",36594,2010,37059
903,"Henry, IL",36591,2010,17073
904,"Kalamazoo, MI",36588,2010,26077
905,"Williamson, IL",36584,2010,17199
906,"Thurston, NE",36583,2010,31173
907,"Nelson, VA",36579,2010,51125
908,"Tripp, SD",36563,2010,46123
909,"Monona, IA",36539,2010,19133
910,"Leon, FL",36539,2010,12073
911,"Washington, MD",36532,2010,24043
912,"Northumberland, VA",36530,2010,51133
913,"Wood, WI",36524,2010,55141
914,"Tama, IA",36523,2010,19171
915,"Pondera, MT",36522,2010,30073
916,"Golden Valley, MT",36519,2010,30037
917,"Wabasha, MN",36513,2010,27157
918,"Polk, MN",36498,2010,27119
919,"Harris, GA",36471,2010,13145
920,"Whatcom, WA",36468,2010,53073
921,"Clinton, OH",36460,2010,39027
922,"St. Clair, IL",36452,2010,17163
923,"Dodge, NE",36451,2010,31053
924,"Gooding, ID",36446,2010,16047
925,"Grand Traverse, MI",36434,2010,26055
926,"Sauk, WI",36406,2010,55111
927,"Kewaunee, WI",36404,2010,55061
928,"Lincoln, MN",36404,2010,27081
929,"Rapides, LA",36400,2010,22079
930,"Republic, KS",36393,2010,20157
931,"Guilford, NC",36389,2010,37081
932,"Swift, MN",36385,2010,27151
933,"Trempealeau, WI",36383,2010,55121
934,"Iron, WI",36347,2010,55051
935,"Carbon, PA",36345,2010,42025
936,"Vernon, LA",36336,2010,22115
937,"Fremont, WY",36336,2010,56013
938,"Klickitat, WA",36335,2010,53039
939,"Perkins, SD",36334,2010,46105
940,"Cottonwood, MN",36323,2010,27033
941,"Comanche, OK",36312,2010,40031
942,"Bayfield, WI",36312,2010,55007
943,"Clay, TX",36312,2010,48077
944,"Franklin, PA",36301,2010,42055
945,"Woodbury, IA",36296,2010,19193
946,"Adams, IL",36276,2010,17001
947,"Berrien, MI",36265,2010,26021
948,"Knox, NE",36251,2010,31107
949,"Mariposa, CA",36244,2010,06043
950,"King William, VA",36240,2010,51101
951,"Pepin, WI",36235,2010,55091
952,"St. Mary, LA",36232,2010,22101
953,"Cotton, OK",36230,2010,40033
954,"Campbell, KY",36227,2010,21037
955,"Cass, MO",36212,2010,29037
956,"Charles Mix, SD",36211,2010,46023
957,"Maricopa, AZ",36200,2010,04013
958,"Buffalo, WI",36178,2010,55011
959,"Nobles, MN",36170,2010,27105
960,"Grand, UT",36168,2010,49019
961,"Waupaca, WI",36166,2010,55135
962,"Montague, TX",36147,2010,48337
963,"Union, NC",36123,2010,37179
964,"Sawyer, WI",36115,2010,55113
965,"Price, WI",36106,2010,55099
966,"Sumner, TN",36099,2010,47165
967,"McClain, OK",36095,2010,40087
968,"Lake, MN",36094,2010,27075
969,"Gregory, SD",36093,2010,46053
970,"Brewster, TX",36089,2010,48043
971,"Barron, WI",36089,2010,55005
972,"Iredell, NC",36083,2010,37097
973,"Salt Lake, UT",36080,2010,49035
974,"Bexar, TX",36074,2010,48029
975,"Bedford, VA*",36072,2010,51019
976,"Dickinson, MI",36067,2010,26043
977,"Huron, MI",36049,2010,26063
978,"Refugio, TX",36026,2010,48391
979,"Roseau, MN",36022,2010,27135
980,"Muscatine, IA",36016,2010,19139
981,"Stillwater, MT",36013,2010,30095
982,"Iowa, WI",36008,2010,55049
983,"Green Lake, WI",36007,2010,55047
984,"Toole, MT",36001,2010,30101
985,"Lincoln, WA",35972,2010,53043
986,"Phillips, CO",35971,2010,08095
987,"Houston, GA",35968,2010,13153
988,"Iberia, LA",35968,2010,22045
989,"Glynn, GA",35965,2010,13127
990,"San Benito, CA",35929,2010,06069
991,"Oneida, NY",35922,2010,36065
992,"Currituck, NC",35919,2010,37053
993,"Tioga, NY",35904,2010,36107
994,"Pointe Coupee, LA",35886,2010,22077
995,"Winneshiek, IA",35867,2010,19191
996,"Panola, TX",35867,2010,48365
997,"Carroll, IL",35861,2010,17015
998,"Steuben, NY",35856,2010,36101
999,"Lewis, NY",35843,2010,36049
1000,"Swisher, TX",35839,2010,48437
1001,"Clarion, PA",35818,2010,42031
1002,"Franklin, VT",35800,2010,50011
1003,"Humboldt, IA",35797,2010,19091
1004,"Nance, NE",35795,2010,31125
1005,"Fillmore, MN",35794,2010,27045
1006,"Norman, MN",35791,2010,27107
1007,"Greenville, SC",35790,2010,45045
1008,"Centre, PA",35787,2010,42027
1009,"Augusta, Staunton + Waynesboro, VA*",35775,2010,51907
1010,"Jefferson, WI",35766,2010,55055
1011,"Montgomery, OH",35755,2010,39113
1012,"Worth, IA",35753,2010,19195
1013,"Hinsdale, CO",35750,2010,08053
1014,"Hampton (Independent City), VA",35747,2010,51650
1015,"Wabash, IL",35741,2010,17185
1016,"Carlisle, KY",35739,2010,21039
1017,"Benton, OR",35733,2010,41003
1018,"Harrison, IA",35733,2010,19085
1019,"Chautauqua, KS",35724,2010,20019
1020,"Wise, TX",35722,2010,48497
1021,"Clark, NV",35707,2010,32003
1022,"Dearborn, IN",35692,2010,18029
1023,"Butler, OH",35685,2010,39017
1024,"Pope, MN",35682,2010,27121
1025,"Richland, SC",35681,2010,45079
1026,"Montgomery, AL",35671,2010,01101
1027,"Harrison, TX",35660,2010,48203
1028,"Miami, OH",35657,2010,39109
1029,"Jewell, KS",35644,2010,20089
1030,"Burnet, TX",35638,2010,48053
1031,"Pickens, GA",35634,2010,13227
1032,"Red Lake, MN",35631,2010,27125
1033,"Jefferson, TX",35630,2010,48245
1034,"Garden, NE",35620,2010,31069
1035,"Marshall, KS",35607,2010,20117
1036,"Chisago, MN",35604,2010,27025
1037,"Armstrong, PA",35602,2010,42005
1038,"Ector, TX",35591,2010,48135
1039,"Iroquois, IL",35580,2010,17075
1040,"Walworth, WI",35570,2010,55127
1041,"Hardin, TX",35569,2010,48199
1042,"Beauregard, LA",35567,2010,22011
1043,"Burleson, TX",35524,2010,48051
1044,"Luzerne, PA",35523,2010,42079
1045,"Bernalillo, NM",35520,2010,35001
1046,"Auglaize, OH",35514,2010,39011
1047,"Hill, MT",35513,2010,30041
1048,"Fairfield, OH",35512,2010,39045
1049,"Texas, OK",35504,2010,40139
1050,"Carter, OK",35499,2010,40019
1051,"Union, OH",35492,2010,39159
1052,"Humboldt, CA",35490,2010,06023
1053,"New Hanover, NC",35489,2010,37129
1054,"Flathead, MT",35489,2010,30029
1055,"Alachua, FL",35484,2010,12001
1056,"Chariton, MO",35479,2010,29041
1057,"Brown, NE",35470,2010,31017
1058,"Clinton, NY",35465,2010,36019
1059,"Harmon, OK",35457,2010,40057
1060,"Richardson, NE",35453,2010,31147
1061,"Aleutians East Borough, AK*",35451,2010,02013
1062,"Des Moines, IA",35451,2010,19057
1063,"Deaf Smith, TX",35449,2010,48117
1064,"McLeod, MN",35444,2010,27085
1065,"Chelan, WA",35442,2010,53007
1066,"Livingston, IL",35437,2010,17105
1067,"Houston, AL",35434,2010,01069
1068,"Coffee, AL",35419,2010,01031
1069,"Emmet, IA",35409,2010,19063
1070,"Andrew, MO",35407,2010,29003
1071,"Broome, NY",35387,2010,36007
1072,"Dodge, WI",35379,2010,55027
1073,"Poweshiek, IA",35378,2010,19157
1074,"Wayne, NE",35376,2010,31179
1075,"Winnebago, IA",35361,2010,19189
1076,"Roanoke (Independent City), VA",35343,2010,51770
1077,"Brookings, SD",35343,2010,46011
1078,"Clayton, IA",35338,2010,19043
1079,"Brown, KS",35337,2010,20013
1080,"Maui + Kalawao, HI*",35333,2010,15901
1081,"Asotin, WA",35326,2010,53003
1082,"Kenosha, WI",35324,2010,55059
1083,"Greene, NY",35315,2010,36039
1084,"Logan, NE",35304,2010,31113
1085,"Lee, GA",35296,2010,13177
1086,"Leavenworth, KS",35296,2010,20103
1087,"Valley, MT",35295,2010,30105
1088,"Robertson, TX",35294,2010,48395
1089,"Hardin, KY",35286,2010,21093
1090,"Georgetown, SC",35281,2010,45043
1091,"Clinton, MI",35272,2010,26037
1092,"Wayne, NY",35260,2010,36117
1093,"De Soto, LA",35258,2010,22031
1094,"Webster, NE",35253,2010,31181
1095,"Orange, TX",35252,2010,48361
1096,"St. Louis (Independent City), MO",35250,2010,29510
1097,"Washington, CO",35247,2010,08121
1098,"Dorchester, MD",35229,2010,24019
1099,"Fall River, SD",35227,2010,46047
1100,"Stonewall, TX",35224,2010,48433
1101,"Hancock, IL",35218,2010,17067
1102,"Le Sueur, MN",35205,2010,27079
1103,"Clinton, IA",35202,2010,19045
1104,"Carbon, MT",35198,2010,30009
1105,"Norton, KS",35196,2010,20137
1106,"St. John the Baptist, LA",35186,2010,22095
1107,"Custer, MT",35171,2010,30017
1108,"Chippewa, WI",35170,2010,55017
1109,"Fisher, TX",35165,2010,48151
1110,"Shelby, KY",35164,2010,21211
1111,"Lexington, SC",35163,2010,45063
1112,"Becker, MN",35157,2010,27005
1113,"Washburn, WI",35155,2010,55129
1114,"Stanton, NE",35134,2010,31167
1115,"Howard, NE",35133,2010,31093
1116,"Louisa, VA",35125,2010,51109
1117,"Sherburne, MN",35125,2010,27141
1118,"Clearfield, PA",35124,2010,42033
1119,"Franklin, NE",35123,2010,31061
1120,"Potter, TX",35119,2010,48375
1121,"Ogle, IL",35112,2010,17141
1122,"Chemung, NY",35109,2010,36015
1123,"Campbell, SD",35106,2010,46021
1124,"San Patricio, TX",35098,2010,48409
1125,"Lincoln, WI",35093,2010,55069
1126,"Modoc, CA",35092,2010,06049
1127,"Harrison, MS",35081,2010,28047
1128,"Cass, IA",35073,2010,19029
1129,"Marion, WV",35068,2010,54049
1130,"Boone, IL",35060,2010,17007
1131,"Cape Girardeau, MO",35030,2010,29031
1132,"Northampton, VA",35028,2010,51131
1133,"Blair, PA",35024,2010,42013
1134,"Sheridan, NE",35020,2010,31161
1135,"Winona, MN",35018,2010,27169
1136,"Adair, IA",35015,2010,19001
1137,"Kauai, HI",35001,2010,15007
1138,"Whiteside, IL",34985,2010,17195
1139,"Jasper, IL",34985,2010,17079
1140,"Finney, KS",34982,2010,20055
1141,"Licking, OH",34964,2010,39089
1142,"Pike, PA",34956,2010,42103
1143,"Rooks, KS",34952,2010,20163
1144,"Eastland, TX",34947,2010,48133
1145,"Lorain, OH",34946,2010,39093
1146,"Ottawa, MI",34945,2010,26139
1147,"Marion, IA",34943,2010,19125
1148,"Kings, NY",34936,2010,36047
1149,"Freeborn, MN",34935,2010,27047
1150,"Rogers, OK",34930,2010,40131
1151,"Black Hawk, IA",34930,2010,19013
1152,"Perry, PA",34913,2010,42099
1153,"Missoula, MT",34911,2010,30063
1154,"Oconto, WI",34905,2010,55083
1155,"Tompkins, NY",34897,2010,36109
1156,"Calcasieu, LA",34893,2010,22019
1157,"St. Joseph, IN",34891,2010,18141
1158,"Jefferson, KS",34889,2010,20087
1159,"Prince of Wales-Hyder Census Area, AK*",34888,2010,02198
1160,"Kingfisher, OK",34884,2010,40073
1161,"Woodward, OK",34881,2010,40153
1162,"Lucas, OH",34880,2010,39095
1163,"Crawford, IA",34877,2010,19047
1164,"Wharton, TX",34876,2010,48481
1165,"Box Butte, NE",34874,2010,31013
1166,"Union, IL",34872,2010,17181
1167,"Cowlitz, WA",34867,2010,53015
1168,"Hutchinson, TX",34866,2010,48233
1169,"Carroll, MO",34860,2010,29033
1170,"Pierce, WI",34860,2010,55093
1171,"Gentry, MO",34858,2010,29075
1172,"Lafayette, WI",34854,2010,55065
1173,"Otter Tail, MN",34832,2010,27111
1174,"Morgan, IN",34830,2010,18109
1175,"Richland, IL",34830,2010,17159
1176,"Deschutes, OR",34829,2010,41017
1177,"Hood River, OR",34806,2010,41027
1178,"Macomb, MI",34805,2010,26099
1179,"Jackson, WI",34800,2010,55053
1180,"Clallam, WA",34799,2010,53009
1181,"Dixon, NE",34796,2010,31051
1182,"Muscogee, GA",34787,2010,13215
1183,"St. Helena, LA",34787,2010,22091
1184,"Sullivan, NY",34787,2010,36105
1185,"Nuckolls, NE",34780,2010,31129
1186,"Niagara, NY",34772,2010,36063
1187,"Sioux, IA",34772,2010,19167
1188,"Schuyler, IL",34772,2010,17169
1189,"LaSalle, IL",34765,2010,17099
1190,"Murray, OK",34765,2010,40099
1191,"Vermilion, LA",34765,2010,22113
1192,"Cabarrus, NC",34761,2010,37025
1193,"Genesee, NY",34753,2010,36037
1194,"Meade, SD",34749,2010,46093
1195,"Assumption, LA",34746,2010,22007
1196,"Park, MT",34737,2010,30067
1197,"Buncombe, NC",34731,2010,37021
1198,"Floyd, IA",34728,2010,19067
1199,"Dewey, SD",34726,2010,46041
1200,"Spencer, KY",34726,2010,21215
1201,"Terrell, TX",34724,2010,48443
1202,"Koochiching, MN",34721,2010,27071
1203,"Newport News (Independent City), VA",34718,2010,51700
1204,"Warren, IN",34718,2010,18171
1205,"McCone, MT",34717,2010,30055
1206,"Valley, NE",34715,2010,31175
1207,"Anderson, TN",34710,2010,47001
1208,"Fluvanna, VA",34702,2010,51065
1209,"Pottawatomie, OK",34694,2010,40125
1210,"Mahoning, OH",34681,2010,39099
1211,"Cochise, AZ",34678,2010,04003
1212,"Valley, ID",34670,2010,16085
1213,"Watonwan, MN",34669,2010,27165
1214,"Allen, IN",34668,2010,18003
1215,"Spokane, WA",34666,2010,53063
1216,"Monroe, MI",34665,2010,26115
1217,"Franklin, KY",34665,2010,21073
1218,"Essex, NY",34656,2010,36031
1219,"Coos, NH",34656,2010,33007
1220,"Morris, KS",34632,2010,20127
1221,"Erie, PA",34626,2010,42049
1222,"Kosciusko, IN",34617,2010,18085
1223,"Jefferson, PA",34614,2010,42065
1224,"Custer, OK",34611,2010,40039
1225,"Lee, TX",34611,2010,48287
1226,"Shelby, TX",34608,2010,48419
1227,"Brown, IN",34606,2010,18013
1228,"Nez Perce, ID",34598,2010,16069
1229,"Hitchcock, NE",34594,2010,31087
1230,"Tuolumne, CA",34579,2010,06109
1231,"Stearns, MN",34577,2010,27145
1232,"Harding, SD",34572,2010,46063
1233,"Daviess, KY",34571,2010,21059
1234,"Knox, IN",34570,2010,18083
1235,"Hinds, MS",34566,2010,28049
1236,"Madison, MT",34564,2010,30057
1237,"Kit Carson, CO",34558,2010,08063
1238,"Ottawa, KS",34556,2010,20143
1239,"Wilson, TX",34543,2010,48493
1240,"Portsmouth (Independent City), VA",34543,2010,51740
1241,"Kingman, KS",34539,2010,20095
1242,"Keweenaw, MI",34535,2010,26083
1243,"Coconino, AZ",34531,2010,04005
1244,"Pontotoc, OK",34526,2010,40123
1245,"Guadalupe, TX",34522,2010,48187
1246,"Escambia, FL",34517,2010,12033
1247,"Harvey, KS",34514,2010,20079
1248,"Allamakee, IA",34508,2010,19005
1249,"Albany, WY",34496,2010,56001
1250,"Shasta, CA",34493,2010,06089
